text_id,post_text,sentiment_label,topic_category
TXT_05612,4 the Record: Ryan Braun smacks 252nd career hr-1 more than Robin Yount; wild #Brewers Marlins Wed matinee; the story on #FOX 6 SPORTS 5P,Neutral,Community_Discussion
TXT_05615,"""Assad continues to bombard #Homs, 4 the 17th consecutive day, mobile ntwrks off 4 the 4th day, mjr battles around Baba Amr #Syria""",Negative,Community_Discussion
TXT_05617,In 7th grade I was introduced to the book Twilight and that's the only book that kept me out of my world.,Positive,Community_Discussion
TXT_05624,Scott Walker repeatedly avoided whether he would deport children born in the USA. Maybe didn't get to the 14th Amendment b4 he quit college.,Neutral,Feature_Feedback
TXT_05628,John Lamb gives up a solo home run to Ryan Braun in the 1st.,Neutral,Community_Discussion
TXT_05632,There you have it! Enabled by the lefts anti-Israel/semitism and Islam on the march- what a deadly combo 4 Israel,Negative,Community_Discussion
TXT_05649,"""Ukraine negotiates free trade agreements with Turkey and Israel: TASS - Economy - Sat, 26 Dec 2015 21:01:26 GM...",Neutral,Community_Discussion
TXT_05657,"For anyone who lives in the UK &amp;has ordered Shay's book from Amazon, it isn't available for release day delivery so it won't come on the 6th",Negative,Community_Discussion
TXT_05679,"@user get the new frequency, the phone you have now may not work on their LTE network anymore. But HSPA is always the same.""",Negative,Community_Discussion
TXT_05686,RT @user RT @user Photo: Mr. Jackson Rathbone (aka Jasper from Twilight) was looking MIGHTY fine tonight ...,Positive,Community_Discussion
TXT_05702,Tomorrow is a rest day aka I plan on watching Harry Potter and doing homework all day,Positive,Community_Discussion
TXT_05707,"""First Vin Diesel, then Ice Cube, now back to Diesel......why are people still paying him to make movies?",Negative,Community_Discussion
TXT_05712,Would you believe CNN wsnts to deny Carly Fiorina a spot in the ma8n September 16th 'debate.' Very wrong and stupid,Negative,Community_Discussion
TXT_05716,Bryant exits game with apparent injury: Cubs third baseman Kris Bryant had to leave Sunday's game in the fifth...,Negative,Technical_Issues
TXT_05728,"""6am whilst at work may not have been best time to listen for the first time, but not completely feeling the new Iron Maiden just yet :-/""",Negative,Community_Discussion
TXT_05731,Tune into BBC Four this Sunday for an exciting look into the origins of ballet:,Positive,Community_Discussion
TXT_05733,RG-3 showed me a lot of skill 2day but\u002c the NYG & Defense secures Eli\u2019s 24th come from behind victory! Forcing 5 turnovers on WSH #HiHaterz,Positive,Community_Discussion
TXT_05745,"""Lough Erne done, serious course, great driving on the 6th @user all to play for tomorrow in Concra Woods #BallinaCup2012""",Neutral,Community_Discussion
TXT_05747,Some members of the Boko Haram sect have been killed by troops of the 26th Task Force Brigade in Gwoza,Negative,Community_Discussion
TXT_05748,"""My Passion: NHK announces hosts for the 63rd Annual Kohaku Uta Gassen - chychytcuit: On October 16th, NHK...",Neutral,Feature_Feedback
TXT_05751,can't wait to see the anderson silva fight saturday woop woop,Positive,Community_Discussion
TXT_05763,Planned Parenthood admits it manipulates rules on fetal organ sales to maximize profit - Washington Times,Negative,Community_Discussion
TXT_05771,"""Kanye West, 4th member of the new day. Kan-ye sucks.""",Negative,Community_Discussion
TXT_05775,Massive reception for Paul Dunne on the packed 18th. Such a mature and composed head on such young shoulders. Great round of 66. #bbcgolf,Positive,Community_Discussion
TXT_05788,@user Sorry!! Still hope to see you in Los Angeles in February!! #NFTYConvention,Negative,Community_Discussion
TXT_05791,Tomorrow The Last Day of Work then I'm Off for a Week.. Ima Walk in there Like Kendrick on the Vice City Video,Neutral,Community_Discussion
TXT_05804,@user @user - St Patricks Day with u guys on #Script3Tour Don't mind which is 1st/last as long as hear the amazin ~I'm Yours,Positive,Community_Discussion
TXT_05805,"""That """"Not afraid,"""" photo of Paris is from the reaction to the Charlie Hebdo attack in January. It is not tonight.""",Neutral,Community_Discussion
TXT_05813,When you feel like Zayn is going to follow you soon and end of the day you're like well maybe tomorrow,Neutral,Community_Discussion
TXT_05830,"@user   And now the Pope who has forgiven annulments.   I think his words were ""fuck and be fucked""   I may have translated that wrong.",Negative,Community_Discussion
TXT_05846,"""These five music videos I have posted on my wall tonight (12-4): = Here Comes The Sun, George Harrison, = (The...",Neutral,Community_Discussion
TXT_05848,Kerry hopeful Israeli-Palestinian talks can be relaunched: US Secretary of State John Kerry said Wednesday he ...,Positive,Community_Discussion
TXT_05850,I have box seats for the Red Sox vs. Blue Jays game next Monday.. Anybody want them?,Neutral,Community_Discussion
TXT_05853,@user Just because I made up a 10th or 11th Tails I forgot. If you Watch Naruto then you already..but I'm over it.,Neutral,Community_Discussion
TXT_05856,"""This @user fine thing sounds like the ejection rule in CFB. Yes the ejection may be called back, but hey, you still get the penalty!""",Negative,Community_Discussion
TXT_05860,Lost my SS shirt\u002c so I\u2019m just gonna wear my old SS jacket tomorrow instead ;b,Negative,Community_Discussion
TXT_05862,@user @user Interesting enough why is it Islam is the one culture/ religion 3rd wave feminism refuses to criticize?,Negative,Community_Discussion
TXT_05876,"@user yup, technology makes it feel like you are all right next door. In which case, come over tonight for some Terra Nova! #Kain""",Positive,Community_Discussion
TXT_05881,going to a Red Sox game tomorrow even though im a Yankee fan its fine :),Positive,Community_Discussion
TXT_05882,Nirvana - All Apologies   #RadioBaro  In the sun...,Neutral,Community_Discussion
TXT_05883,"""it's august 8th and still no Frank Ocean album, when will this terror end""",Negative,Community_Discussion
TXT_05899,"BREAKING PROPHECY NEWS:  Today, I present to you the 2 Horns of the False Prophet. Yesterday Friday, Erdogan was...",Negative,Community_Discussion
TXT_05901,May be late to the NCS thing\u002c I honestly haven\u2019t the foggiest where the central library is xD,Negative,Community_Discussion
TXT_05906,I just need it to be Sept 4th go see Eric Church and then spend the rest of my weekend up my cabin with my best friend...,Positive,Community_Discussion
TXT_05909,The first Star Wars Weekends with @user being a part of the Disney family run from May 17-June 9. Fri/Sat/Sun,Neutral,Community_Discussion
TXT_05923,@user just that we need more people down for working on resolving drought and or issues in 3rd world countries and focus less on gay,Negative,Technical_Issues
TXT_05929,"""RT @user @user I'm going to the Arsenal ladies v Everton tonight, I'm nervous already. #FAWSL""",Negative,Community_Discussion
TXT_05932,"@user This must be the 20th time this old advice to Hillary has been recycled as ""news.""  She is who she is. That's her problem.",Negative,Community_Discussion
TXT_05954,The best way to find Malaysia Airlines Flight MH370 may be with Michelle Obama's arms.,Negative,Community_Discussion
TXT_05959,"""I'm just sat in my room listening to Big Brother downstairs. Not doing anything really, just listening to the telly. What is life.""",Neutral,Technical_Issues
TXT_05962,Sooo I didn\u2019t know the first Friday The 13th didn\u2019t have Jason in it.....,Negative,Community_Discussion
TXT_05964,As a liberal dude\u002c I would have seriously considered voting for Jon Huntsman.  I may be wrong but he seems like a reasonable guy.,Neutral,Community_Discussion
TXT_05965,"""When Obama sat down and began considering allowing gay marriage,he was not all in for it,it troubled him""",Neutral,Technical_Issues
TXT_05976,De La Soul is Sunday at Clockenflap?! WTF! At least they had the decency to sched Uptown Rockers for Saturday @user #NYinHK,Negative,Community_Discussion
TXT_05979,@user @user Actually Todd here is starving for a theocracy; nothing new under the sun. Fox fans those flames. Easy to sell fear,Negative,Community_Discussion
TXT_05983,The force was not with him when Jeb Bush tried to get social on #ForceFriday  #marketing #millennials,Negative,Community_Discussion
TXT_06004,"""she call me baby, I call her bae, sorry 4 the wait, Carter IV on the way! august 29th. hellllll yeahhh! (;""",Positive,Community_Discussion
TXT_06007,I may ask my doctor for Ambien on election night. I\u2019d rather sleep through it and hope I wake up to footage of Mitt crying over his loss.,Negative,Community_Discussion
TXT_06013,Its November already.. Christmas will be here soon\u002c then New Year\u002c then Valentine\u2019s day then GRADUATION?!?!,Neutral,Community_Discussion
TXT_06016,@user i swear!! You dont needa be that ratchet in 7th grade. I was just about to call Joseph Kony.,Negative,Community_Discussion
TXT_06020,@user What a giggle. When 3rd parties were DESPERATE to work with Nintendo.,Negative,Community_Discussion
TXT_06026,@user @user Thinking Curtis may not be happy with contract offer and trying to stay uninsured so he can move (can't blame him),Negative,Technical_Issues
TXT_06031,"As things stand, the bottom 3 in Serie A are Bologna (18th), Empoli (19th); and Juventus (20th).",Negative,Community_Discussion
TXT_06036,I tried to get into Breakout Kings. Shit redundant after like the 5th episode lol. No wonder it got cancelled.,Negative,Community_Discussion
TXT_06043,Why didn't anybody tell me Bernie Sanders was coming to GSO Sunday? I might have to come here what he has to say.,Positive,Community_Discussion
TXT_06050,I had a dream Aaron Samuels wasn't happy it was October 3rd.....,Neutral,Technical_Issues
TXT_06051,Alan rickman reading return of the native- perfect Sunday listening #bliss,Positive,Community_Discussion
TXT_06058,Hey guys...David Price starts for the Blue Jays tomorrow...,Neutral,Community_Discussion
TXT_06064,Ben Sollee with Luke and Jordan lit up the Cactus Cafe last night. Can't wait to see them gsdm tomorrow.,Positive,Community_Discussion
TXT_06069,Tuesday class at 4:30 pm...Yoga for Every Body; perfect end of first day of school!,Positive,Community_Discussion
TXT_06081,"""I'd ask I anyone wants these issues of Rolling Stone from the mid-'00, but c'mon... There's nothing worth saving here. It's all kindling.""",Negative,Community_Discussion
TXT_06083,D.J. King Suffered broken right hand in fight with Krys Barch Oct 24 2009 stlblues vs Dallas Stars; missed 3+ months,Negative,Community_Discussion
TXT_06102,John Kasich may end up blowing by Jeb Bush before this is all over. Has a lot of the things pure insiders (which I am not) like.,Negative,Community_Discussion
TXT_06108,Russia removes Iran's enriched uranium as per nuke deal: The Russia-Iran accord under the July deal foresees t...,Negative,Community_Discussion
TXT_06122,@user Dope night with the Eagles .did #sangz1 tell you he deleted all the pics,Negative,Community_Discussion
TXT_06127,"""For all the talk of Russell Wilson's greatness, Seattle's passing offense is 31st in league.",Negative,Community_Discussion
TXT_06134,When you have to wait 15 for a table on a Friday morning at IHOP,Negative,Community_Discussion
TXT_06139,"""The Rock waded into Hulk Hogan's ongoing racism controversy Thursday, telling reporters he was """"pretty disappo...",Neutral,Technical_Issues
TXT_06145,The continued attacks on the 2nd Amendment will continue if America is foolish enough to ever elect Joe Biden for POTUS (Obama's 3rd term).,Negative,Community_Discussion
TXT_06148,"""Galaxy S II can be wiped by just clicking a link, other TouchWiz devices may also be vulnerable | Th",Negative,Community_Discussion
TXT_06151,"RT @user @user The 1st gay president AND the 1st Dope Head President Can't wait for photo of him sucking on a doogie""",Negative,Community_Discussion
TXT_06153,Bear with me for the power crisis: Jayalalithaa: Chief Minister Jayalalithaa on Wednesday asked the people of Tamil...,Negative,Community_Discussion
TXT_06162,Going to watch Ant-Man on Tues because of Rudd and also make a decision on whether it beats Guardians and The Winter Soldier,Neutral,Community_Discussion
TXT_06166,D.J. King Suffered broken right hand in fight with Krys Barch Oct 24 2009 stlblues vs Dallas Stars; missed 3+ months,Negative,Community_Discussion
TXT_06181,"""Steam: You may be interested in Dark Souls? Me: No. S: Dark Souls 2? M: No. S: Dark Souls 2: Scholar of the First Sin? M: Fuck it, why not.""",Neutral,Community_Discussion
TXT_06197,The fact that I have no plans tomorrow night & it\u2019s my last night in FL for a min <<<<<<,Negative,Community_Discussion
TXT_06199,Murray sprinting along baseline getting everything back to the South African. But 3rd BP saved.,Neutral,Community_Discussion
TXT_06202,Harry backstage with Niall last night in Cleveland -- Aug 27 (via @user,Neutral,Community_Discussion
TXT_06207,Foo Fighters take on Westboro Baptist Church and much more in the August 24th Trend Report:,Neutral,Community_Discussion
TXT_06214,"@user  yeah me!!  But I will see you Friday  Keep away from Nirvana, I know what it means when you listen to it!""",Positive,Community_Discussion
TXT_06224,Centre suffering from \u2019policy paralysis\u2019\u002c alleges Jayalalithaa: Jayalalithaa on Tuesday charged the UPA governme...,Negative,Community_Discussion
TXT_06255,@user Do you think Brock Lesnar will beat Undertaker at Summer Slam on Sunday,Neutral,Community_Discussion
TXT_06265,"""He he he he """"""""@EconomicTimes: West Indies players to fly back on their own expense after the 4th ODI in Dharamsala (TimesNow)""""""""""",Negative,Community_Discussion
TXT_06276,Tottenham striker Emmanuel Adebayor missed training today\u002c and won\u2019t play in the Europa League on Thursday\u002c because of a hamstring injury.,Negative,Community_Discussion
TXT_06282,off to Jaipur tomorrow on behalf of unicef..Will post pictures..Early morning flight and Eid celebrations tonight. yippy.,Positive,Community_Discussion
TXT_06284,What\u2019s worse than being stuck in a time loop of Groundhog day? Being stuck in a Monday loop.,Negative,Community_Discussion
TXT_06285,It seem like it\u2019s NATIONAL KISSING DAY every other THURSDAY! Who tf made that shit up??!,Negative,Community_Discussion
TXT_06299,"""Congrats to Jan Bradley, one of our Jason Aldean ticket winners - enjoy the show and thanks for being a SKY4 fan!",Positive,Community_Discussion
TXT_06307,@user heey do you know anything about UVA\u2019s fallll fest loll they invited me so im going this sat but i really dont know what it is loll,Neutral,Community_Discussion
TXT_06318,@user Have a Great Tour Georgia! So sad that you won\u2019t be in Youngstown for a 2nd year in a row & I won\u2019t get to see you guys :(,Negative,Community_Discussion
TXT_06324,#VoteForBJP Let's make 15 october 14 as another Independence day congrss mukt bharat,Neutral,Community_Discussion
TXT_06330,The continued attacks on the 2nd Amendment will continue if America is foolish enough to ever elect Joe Biden for POTUS (Obama's 3rd term).,Negative,Community_Discussion
TXT_06342,"Louisiana Gov. Bobby Jindal spoke from just outside a Lafayette movie theater after a deadly shooting took place there Thursday, saying he",Neutral,Feature_Feedback
TXT_06348,"""The Great Wall of Sharknado, the 9th Wonder of the World. Oh, HELL NO! #Sharknado3""",Negative,Community_Discussion
TXT_06353,Thursday Night Football:Tampa Bay Buccaneers V Minnesota Vikings ...: Vimeo is the home for high-quality videos ...,Positive,Community_Discussion
TXT_06358,Gujarat government may even claim that the Quran says killing Muslims is rewarding. #facepalm,Negative,Community_Discussion
TXT_06359,@user What a shame about Punchestown. Unlikely to race at all tomorrow. I had 2 out as well in Quevega and Lietenant (2 miler!!!),Negative,Community_Discussion
TXT_06368,In January France declared day of mourning for 12 people killed at Charlie Hebdo. Today declares 3 days of mourning for 129 killed in Paris,Negative,Community_Discussion
TXT_06372,The worst: the girl stabbed in the Pride parade has died,Negative,Community_Discussion
TXT_06380,@user may I also suggest I hate myself and want to die by nirvana,Negative,Community_Discussion
TXT_06383,Kim Kardashian's 'Kimoji' app broke the App Store: Kim launched Kimoji's Monday -- Kim-themed emojis -- and the response was crazy.,Positive,Technical_Issues
TXT_06388,"""Military seizes vehicle laden with Boko Haram fuel, drugs: Nigerian troops said on Tuesday it had made a numbe...",Negative,Community_Discussion
TXT_06392,Check out the Miche and Younique display at Elmsdale District School on Oct 18 from 9-2 #miche #younique #3dmascara,Neutral,Community_Discussion
TXT_06394,&lt;Desiree&gt; The Royalton Riviera Cancun is very kid-friendly! Curtis just found out that he may not get to go on...,Positive,Community_Discussion
TXT_06396,Intimate showcase with Chris Rene - November 7 in Auckland. Can't buy tickets to this. Click the link to enter...,Negative,Community_Discussion
TXT_06398,@user Quran even says the planets move in space in an orbit unlike Christians claiming sun orbited earth. Can supply verse of wanted lol,Neutral,Community_Discussion
TXT_06400,Study: Michelle Obama's anti-obesity campaign may actually make people gain weight,Negative,Community_Discussion
TXT_06406,"Amazon Prime day is pretty much a bust at this point. Black Friday, its up to you to save us.",Negative,Community_Discussion
TXT_06417,"""Due up for TEX in the 6th: Josh Hamilton, Elvis Andrus, &amp; Rougned Odor. #LetsGoRangers""",Neutral,Community_Discussion
TXT_06420,On Remembrance Sunday my primary thought is of this very day in 1987-when the IRA tried 2 murder members of my family for daring to remember,Negative,Community_Discussion
TXT_06425,I think Paper Towns is out tomorrow and I really wanna see it :(,Positive,Community_Discussion
TXT_06441,@user KLUB ACE!!! Klub ACE !!!!   This SATURDAY!!!  $5  with ur college id til 11:30,Neutral,Community_Discussion
TXT_06443,one may argue yakub has gone thro process. hanging on his birthday is bigger message and scar to paki lovers. dangerous game has just begun,Negative,Community_Discussion
TXT_06448,Shouldn't Sarah Palin be putting her  little mind onto maters such as 'who is the baby daddy for my 4th grandbaby??,Negative,Community_Discussion
TXT_06455,@user lmao i sat here for five minutes like what the fuck did i do to courtney???? Ha damn........ -__-,Negative,Community_Discussion
TXT_06466,"""Piers Newbery : @user  Murray breaks back in the 3rd, huge roar, crowd loving it. Not sure Lamps expe......",Positive,Community_Discussion
TXT_06475,I never had a good time\u002c I sat by my bedside\u002c with papers & poetry about Estella.,Negative,Community_Discussion
TXT_06487,No mention of the IRA's encomium for @user during @user leadership election?,Neutral,Community_Discussion
TXT_06488,"@user  If you really want to help muslims you may try to destroy (Iran) instead of destroy (us), why you try to divide Sunni ?!!??""",Negative,Community_Discussion
TXT_06489,Monday Night Raw kicks off this Labor Day with the working man himself Seth Rollins   #Madwoman,Neutral,Community_Discussion
TXT_06492,I may have just dropped two letter grades of intelligence after listening to that Kanye West rant...,Negative,Community_Discussion
TXT_06493,Surprising end to a Gauntlet Match between Brock Lesnar and the three weakest members of the RAW Roster in WWE 2k14. He lost to the 2nd man.,Negative,Community_Discussion
TXT_06495,Imma cry if Cena win the WWE Title this Sunday. There is no way he should tie Ric Flair's record for most world title reigns,Negative,Community_Discussion
TXT_06506,This is the 2nd worst thing Hulk Hogan has ever done,Negative,Community_Discussion
TXT_06508,Its November already.. Christmas will be here soon\u002c then New Year\u002c then Valentine\u2019s day then GRADUATION?!?!,Neutral,Community_Discussion
TXT_06514,@user yes I love it!! Can't wait to see in Milan tomorrow!!,Positive,Community_Discussion
TXT_06526,im moving back to houston on the 9th\u002c i can live here nomore ! MONROE to fcked up!!,Negative,Community_Discussion
TXT_06534,@user Terry bolea may be racist but I refuse to believe the Hulk Hogan is anything but a true American Hero #brother @user,Negative,Community_Discussion
TXT_06536,"@user that's a good point. I didn't think about it. It sounded like Tegan but I read """"""""iPhone"""""""" and I assumed it was Sara. You may be right""",Positive,Community_Discussion
TXT_06537,"""George Osborne: """"Sun will never shine again if Corbyn elected."""" (Well, the Chancellor's defence comments are almost that stupid).""",Negative,Community_Discussion
TXT_06547,"@user Headline tomorrow: Frank Ocean's album is finally here the title is """"Long &amp; Weird""""""",Positive,Community_Discussion
TXT_06549,"On another note, it seems Greek PM Tsipras married Angela Merkel to Francois Hollande on Sunday #happilyeverafter",Negative,Technical_Issues
TXT_06550,"""RT @user @user  Conrad Murray claims\"""" MJ was unable to \""""sleep\"""" the entire morning yet Murray was on his phone all AM--does  ...""",Negative,Community_Discussion
TXT_06552,'Tom Brady' appeared on Friday 4 at the 3rd place in the Top20 of Dallas-Ft. Worth's Trends: #trndnl,Neutral,Technical_Issues
TXT_06553,@user Do you mean you come here or me go to you? I can only afford to go out 1 night cause i\u2019m going to Amsterdam on Monday x,Negative,Community_Discussion
TXT_06557,When September 13 comes along I know I'll be forgotten..  just don't be surprised when Niall gets assassinated,Negative,Community_Discussion
TXT_06561,@user dancing round mate. Just shocking. You will have to try and find it on Internet tomorrow. Honestly bad bad bad boxing,Negative,Community_Discussion
TXT_06575,@user may just reinvent personal computing   via @user  #HoloLens #Microsoft,Positive,Community_Discussion
TXT_06576,Absolutely awesome interview with Paul Dunne just now. Kinda pulling for the amateur to lift the jug tomorrow.,Positive,Community_Discussion
TXT_06587,"@user @user 1st uneasyness was when he got v defensive about the Charlie Hebdo stuff, even tho he had pals patiently explaining""",Neutral,Community_Discussion
TXT_06588,I may ask my doctor for Ambien on election night. I\u2019d rather sleep through it and hope I wake up to footage of Mitt crying over his loss.,Negative,Community_Discussion
TXT_06593,"""The Rock waded into Hulk Hogan's ongoing racism controversy Thursday, telling reporters he was """"pretty disappo...",Neutral,Technical_Issues
TXT_06597,"@user @user I wonder why Mr. Rahul Gandhi made this mistake. I could understand he may write Italy or Russia ! But """"British"""" shocks""",Negative,Community_Discussion
TXT_06599,Im sad. My shorts dont smell like Vanessa anymore:(I sat there sniffing it cuz it smelled like her I need her to wash it again #MacAndCheese,Negative,Community_Discussion
TXT_06600,Why the fuck does Collins have David Wright batting 2nd,Negative,Community_Discussion
TXT_06602,Finish taking the Cashee math prep... (-.-) ...Stupid 7th grade math I don't even remember was on it... #Prep,Negative,Community_Discussion
TXT_06606,"""My Saturday night in Milan? Working, online coaching @  """"Love your job and you'll never...",Positive,Community_Discussion
TXT_06615,Sep 10th steelers ruin the Tom Brady parade,Negative,Feature_Feedback
TXT_06623,@user The sun does not rise in the same constellation as your zodiac anymore. There has been a shift. Astrology is a myth.,Negative,Community_Discussion
TXT_06634,"""Galaxy S II can be wiped by just clicking a link, other TouchWiz devices may also be vulnerable""",Negative,Community_Discussion
TXT_06645,"""Tomorrow is the last day to register for Youth Soccer, Youth Volleyball and Tiny Tot Soccer! -",Neutral,Community_Discussion
TXT_06649,BJP members walk out from JPC meeting on 2G: Bharatiya Janata Party (BJP) members on Tuesday walked out of the p...,Negative,Community_Discussion
TXT_06652,The only thing I'm looking forward to tomorrow is the new iPhone and iPad Pro,Positive,Community_Discussion
TXT_06656,"""Goodnight,Irene.Al,you are easily amused. This club stinks.I think that the Brewers may upset the apple cart and win the NL pennant.""",Negative,Technical_Issues
TXT_06668,Mommy said I HAVE to go to Maxwell Monday \u002c lmfaoooo the fuck I don\u2019t,Negative,Community_Discussion
TXT_06681,Jennifer Hudson\u002c others perform at Whitney Houston tribute: Just before the Grammys in February ... #Fashion #Style,Neutral,Community_Discussion
TXT_06688,That sucks if you have to take the SATs tomorrow,Negative,Community_Discussion
TXT_06702,Thanks for everyone who came out for day 2 of World Music Festival! we\u2019ll see you tomorrow at 10am for a global grooves dance party,Positive,Community_Discussion
TXT_06704,@user make u register for the undergrad summit in ATL jan 25-26,Neutral,Community_Discussion
TXT_06717,Remarkable Honda may leave milan - if he chose Lazio instead he may still have been playing football #Lazio #wrongchoice #SerieA,Negative,Community_Discussion
TXT_06718,Putrajaya says determined to recover NFC funds: KUALA LUMPUR\u002c Oct 29 - Putrajaya said today it i... via @user,Neutral,Community_Discussion
TXT_06719,When you feel like Zayn is going to follow you soon and end of the day you're like well maybe tomorrow,Neutral,Community_Discussion
TXT_06724,I think Paper Towns is out tomorrow and I really wanna see it :(,Positive,Community_Discussion
TXT_06725,"@user @user @user @user @user sorry I cant go to Digi tomorrow, I really want to.. ill never meet you all",Negative,Community_Discussion
TXT_06726,There's a bunch of people in my room and all I want to do is watch Sunday's Big Brother,Negative,Community_Discussion
TXT_06729,"""Hulk Hogan may have been dumped from WWE's upcoming tour of Australia, but he's still a champ in the eyes of his daughter Brooke.""",Neutral,Community_Discussion
TXT_06737,I'm convinced listening to the Freak Show tomorrow morning will be WAY better than that Sharknado ending. @user @user,Neutral,Community_Discussion
TXT_06740,Mike Dean will be the Referee for  the London Derby game tomorrow. Chelsea without John Terry and Martin Atkinson might struggle. #COYS,Neutral,Community_Discussion
TXT_06749,In Context: Scott Walker and 'birthright citizenship' - If it's Tuesday it must be... via @user,Neutral,Community_Discussion
TXT_06751,"@user Now envisioning Tues night FTs where you read Carry On to Obama, because he's prez and has to know abt Simon &amp; Baz first...",Negative,Community_Discussion
TXT_06755,"@user Doug Wead: Owners of the MSM are the \""""""""Prince of the Air\"""""""" Ouch! Feel the burn. Too clever. =) #RonPaul""",Positive,Community_Discussion
TXT_06761,My mom's over here tryna tell me that we're taking the CAHSEE tomorrow ._. Nigga it's only the second month of school.. #SlowYourRoll,Negative,Technical_Issues
TXT_06762,Friday night with Eric Church!!,Positive,Community_Discussion
TXT_06763,"""I had a bad feeling the 1st time I heard """"will be greeted as liberators."""" Also, you forgot Saudi Arabia.",Negative,Community_Discussion
TXT_06766,Beyond Obama\u2019s Hope: the work of Shepard Fairey,Neutral,Community_Discussion
TXT_06777,@user we were discussing lugging those around and the glorious click of classic IBM mechanical keyboards at after work drinks Friday,Positive,Community_Discussion
TXT_06782,"""and yes I know his tweet wad from the Charlie Hebdo attacks. Don't tweet at me and say """"that's from January""""""",Negative,Community_Discussion
TXT_06785,It's not really a Sunday until you've listened to some frank ocean,Positive,Community_Discussion
TXT_06786,Listening to Nirvana at 2am on a Monday morning while eating noodles. I don't know about you but I'm doing life right,Positive,Community_Discussion
TXT_06795,@user I am hoping we will rise up again. And make tomorrow a better day! Hercules for President!,Positive,Community_Discussion
TXT_06799,If Jeb Bush wins by some far chance the flood gate will be really opened and our 1st language will be spanish,Negative,Community_Discussion
TXT_06800,@user yes I love it!! Can't wait to see in Milan tomorrow!!,Positive,Community_Discussion
TXT_06807,"""Keep repeating """"Islam is the religion of peace"""" and it may become true.  What, this isn't a fairy tale? #islamistheproblem""",Negative,Community_Discussion
TXT_06810,Im so upset i dont get to see shawn on tuesday like hes my everyythingg(besides nash cam and twins) and im just really sad:(,Negative,Community_Discussion
TXT_06816,@user it's too early. Though to be clear. Apple Watch is already the market leader. And best performing Apple product in 1st quarter,Positive,Technical_Issues
TXT_06818,Prince George may be a little reptilian fuck who's from a family of inbreds but he's bloody ADORABLE COS HE DRESSES LIKE AN OLD MAN,Negative,Community_Discussion
TXT_06819,@user @user Thinking Curtis may not be happy with contract offer and trying to stay uninsured so he can move (can't blame him),Negative,Technical_Issues
TXT_06821,"@user oh yes, all italy make vacation in august incl. the soccer teams :))""",Positive,Community_Discussion
TXT_06826,Tank top Tuesday with my boy RIC FLAIR.,Positive,Community_Discussion
TXT_06829,ugh why everyone going to Athens Saturday night. go Friday!,Negative,Community_Discussion
TXT_06834,Who\u2019s going to the rally for Khader Adnan in NY tomorrow?,Neutral,Community_Discussion
TXT_06847,If Anderson Silva doesnt win tonight Yushin Okami wont make it out of Brazil alive @user,Negative,Community_Discussion
TXT_06848,"""End of an era RT @user RT @user Andy Rooney, 92, will make his last regular appearance on @user this Sunday CBS just announced""",Neutral,Technical_Issues
TXT_06855,"""\""""""""@minhazmerchant: Moily\u2019s got amazing timing--hiking LPG price just before Himachal polls on Sunday. Guaranteed vote loser\"""""""" even they fed up""",Negative,Community_Discussion
TXT_06863,"@user my daughter will be there tonight, she's had a rough time - wld you dedicate a song to her? Her name is Tegan, 19 on Monday""",Positive,Community_Discussion
TXT_06876,"""Roll call: who's going to the Foo Fighters show tomorrow? I'll be there with my mom, who will tell me to ease up on the beer, JUSTINE RUTH.""",Positive,Community_Discussion
TXT_06877,It seems the rest of my life may just be convincing people to watch Ant-Man with me.,Negative,Community_Discussion
TXT_06898,Brock Lesnar coming to ESPN tomorrow. To be safe I am going 300 miles away. Let him kill @user and @user,Negative,Community_Discussion
TXT_06901,@user this is us tho can't wait to play the justin bieber holiday album and mariah carey on repeat in dec,Positive,Community_Discussion
TXT_06904,"""Seeing @user tomorrow at LifeLight! Hoping a cover of """"Bad Blood"""" is included in the set list!""",Neutral,Community_Discussion
TXT_06916,Why won\u2019t NBC\u002c CBS\u002c ABC and CNN cover the breaking news in the Benghazi story? Information came out last Tuesday\u002c...,Negative,Community_Discussion
TXT_06920,Maybe she won't...but shit then again maybe she will... - She Will ft Drake coming out today ! Single off CARTER IV !,Negative,Community_Discussion
TXT_06924,@user ohh cool\u002c start going to FCA on Thursday mornings!,Positive,Community_Discussion
TXT_06928,If I don't go to school tomorrow then it's Carters fault #TurnUpWithCarter,Negative,Community_Discussion
TXT_06929,"""Taison scores for Metalist in Kyiv, and it's the 2nd goal I've seen today that arrives for having the defensive line in the opposition half.""",Positive,Community_Discussion
TXT_06932,Write a review on Google+ for Hires Dental Care between today and August 28 and you'll be entered to win a $50...,Neutral,Community_Discussion
TXT_06933,I miss Niall so much he made me so happy on Saturday I felt at home and god I want to go back,Positive,Technical_Issues
TXT_06934,That's it for Kiryu for now. Hoping to wrap up the main story by the end of the day. Before the 10th is here. It's almost June 12th....,Positive,Community_Discussion
TXT_06940,Cupid did so much work da 1st time that he don\u2019t wanna be my friend no more,Negative,Community_Discussion
TXT_06944,Scott Walker is going to Dreamland tomorrow which is reason enough not to vote for him.,Negative,Community_Discussion
TXT_06949,John Kasich may end up blowing by Jeb Bush before this is all over. Has a lot of the things pure insiders (which I am not) like.,Negative,Community_Discussion
